-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 8.19672e-06 7.98918e-06
-2.6625 3.27869e-05 3.19567e-05
-2.6375 4.91803e-05 4.79351e-05
-2.6125 3.27869e-05 3.19567e-05
-2.5875 3.27869e-05 2.48619e-05
-2.5625 3.27869e-05 2.48619e-05
-2.5375 4.91803e-05 3.49684e-05
-2.5125 7.37705e-05 5.24526e-05
-2.4875 7.37705e-05 5.73478e-05
-2.4625 5.7377e-05 3.89236e-05
-2.4375 7.37705e-05 3.92673e-05
-2.4125 4.91803e-05 2.86299e-05
-2.3875 8.19672e-05 4.41407e-05
-2.3625 0.000106557 5.08923e-05
-2.3375 0.000204918 6.74675e-05
-2.3125 0.000221311 6.78647e-05
-2.2875 0.000327869 9.48839e-05
-2.2625 0.000459016 0.00010079
-2.2375 0.000540984 9.35289e-05
-2.2125 0.000885246 0.000161207
-2.1875 0.00117213 0.000193024
-2.1625 0.00132787 0.000221129
-2.1375 0.00171311 0.000256722
-2.1125 0.00239344 0.00033182
-2.0875 0.00287705 0.000311578
-2.0625 0.00402459 0.000370302
